Unique ID;球员类型;名字;俱乐部;年龄;最佳位置;第二位置;其他可用位置;定价位置（只读）;原全部位置（参考）;评分_射门;评分_传球;评分_控球;评分_防守;评分_速度;评分_身体;评分_意识;评分_意志;修改说明
2000086849;现役;Younes Taha;FC Groningen;22;右边锋;中前卫;前腰;右边锋;中场 (中), 前腰 (右中);56.2;57.8;63.2;38.3;65.0;59.5;56.5;54.8;
29228252;现役;Kwame Poku;QPR;23;右边锋;;前腰;右边锋;前腰 (右中);61.5;65.3;72.0;39.2;65.8;51.8;54.8;57.3;
2000054498;现役;Gjivai Zechiël;FC Utrecht;20;中前卫;;后腰;中前卫;后腰, 中场 (中);58.5;64.0;66.5;49.8;66.5;61.2;56.0;61.8;
2000079847;现役;José Córdoba;Norwich;23;中后卫;;;中后卫;后卫 (中);39.5;50.8;47.2;65.0;70.2;75.2;57.3;65.5;
2000088444;现役;Tygo Land;FC Groningen;19;前腰;;后腰、中前卫;前腰;后腰, 中场/前腰 (中);56.2;65.0;66.5;45.2;61.5;51.8;59.5;64.0;
28100404;现役;Alfie Jones;Middlesbrough;27;中后卫;后腰;;中后卫;后卫 (中), 后腰;43.0;61.2;50.0;66.0;59.0;66.2;64.0;62.0;
28058544;现役;Bobby De Cordova-Reid;Leicester;31;左边锋;右边锋;前腰;左边锋;前腰 (右左中);62.5;61.2;66.5;46.2;65.5;52.8;60.0;67.5;
2000021340;现役;Taylor Booth;FC Twente;23;右边锋;中前卫;前腰、右边前卫;右边锋;中场/前腰 (右中);53.7;62.2;66.3;37.2;69.0;53.2;54.5;61.2;
28080367;现役;Carlton Morris;Derby;29;中锋;;;中锋;前锋 (中);62.8;54.5;55.0;47.5;60.0;69.2;61.3;74.8;
29190795;现役;Adam Idah;Swansea;23;中锋;;;中锋;前锋 (中);62.8;57.7;57.2;32.0;72.5;67.8;48.2;58.2;
19334517;现役;Danilo;N.E.C.;25;中锋;右边锋;左边锋;中锋;前腰 (右左), 前锋 (中);65.0;56.7;65.8;35.0;63.3;64.0;57.0;54.8;
28051378;现役;Wilfried Zaha;Charlotte FC;32;左边锋;右边锋;中锋;左边锋;前腰 (右左), 前锋 (中);68.0;59.0;75.3;38.8;69.5;64.5;57.3;53.3;
53126892;现役;Tobias Lauritsen;Sparta Rotterdam;27;中锋;;;中锋;前锋 (中);60.0;52.3;58.0;40.0;55.5;72.0;57.0;58.8;
51049312;现役;Jesús Gallardo;Toluca;30;左后卫;左翼卫、左边前卫、左边锋;;左后卫;后卫/翼卫/中场/前腰 (左);60.8;63.5;62.0;69.2;71.0;59.0;66.0;66.8;
88026183;现役;Marko Stamenić;Swansea;22;后腰;;中前卫;后腰;后腰, 中场 (中);49.3;63.3;59.2;62.7;62.7;62.0;60.0;63.7;
29218499;现役;Ali Al-Hamadi;Luton;22;左边锋;右边锋;中锋;左边锋;前腰 (右左), 前锋 (中);51.0;42.5;54.0;33.5;75.2;64.2;43.2;60.8;
24039513;现役;Marko Pjaca;FC Twente;29;左边锋;中锋;前腰、右边锋;左边锋;前腰 (右左中), 前锋 (中);58.8;59.5;72.5;38.5;58.2;61.5;48.0;44.0;
28127217;现役;Zidane Iqbal;FC Utrecht;21;前腰;后腰;中前卫;前腰;后腰, 中场/前腰 (中);54.5;71.0;68.5;42.3;65.5;51.0;57.5;51.0;
29162985;现役;Brandon Thomas-Asante;Coventry;26;中锋;右边锋;左边锋;中锋;前腰 (右左), 前锋 (中);53.2;41.5;55.0;34.8;74.2;69.5;41.5;62.5;
45100936;现役;Koki Ogawa;N.E.C.;27;中锋;;;中锋;前锋 (中);63.5;58.0;62.5;36.8;63.8;58.8;60.2;58.0;
53151874;现役;Mathias Kjølø;FC Twente;23;前腰;;后腰、中前卫;前腰;后腰, 中场/前腰 (中);47.5;64.2;56.5;48.5;63.2;58.0;63.3;66.8;
23240168;现役;Saeid Ezatolahi;Shabab Al-Ahli;28;中前卫;;后腰;中前卫;后腰, 中场 (中);59.5;68.8;58.0;58.0;53.8;62.2;65.5;62.0;
67269484;现役;Samuel Chukwueze;Fulham;25;左边锋;;右边前卫、右边锋;左边锋;中场 (右), 前腰 (右左);59.5;59.8;66.8;43.5;79.5;61.2;58.0;61.5;
27013431;现役;Jannik Vestergaard;Leicester;32;中后卫;;;中后卫;后卫 (中);42.0;64.8;53.0;69.5;38.0;74.0;63.5;67.5;
61085725;现役;Josh Edwards;Charlton;24;左后卫;;左翼卫;左后卫;后卫/翼卫 (左);42.0;49.3;47.8;69.0;59.2;67.2;60.0;77.0;
28100212;现役;Cédric Kipré;Ipswich;28;中后卫;;;中后卫;后卫 (中);47.8;64.2;59.0;64.2;61.0;72.5;64.2;65.5;
28098206;现役;Kieran Dowell;Hull;27;前腰;中前卫、左边锋;右边锋;前腰;中场 (中), 前腰 (右左中);66.0;68.5;61.7;42.5;53.0;59.5;61.5;53.8;
2000167698;现役;Kota Kudo;Okayama;21;中后卫;;;中后卫;后卫 (中);31.0;52.5;46.5;73.8;65.0;65.0;62.0;73.8;
51042458;现役;Luis Romo;Chivas;29;中后卫;中前卫;后腰;中后卫;后卫 (中), 后腰, 中场 (中);60.8;66.5;57.5;61.8;66.0;68.5;67.8;69.8;
67047092;现役;Koke;Atlético Madrid;33;后腰;;中前卫;后腰;后腰, 中场 (中);60.2;75.2;64.5;68.2;47.8;58.2;74.5;79.5;
61069532;现役;Harry Souttar;Leicester;26;中后卫;;;中后卫;后卫 (中);28.5;49.8;41.8;64.5;43.5;71.0;54.8;66.5;
37076315;现役;Couhaib Driouech;PSV;22;左边锋;左边前卫、右边前卫;右边锋;左边锋;中场/前腰 (右左);48.2;57.5;71.0;32.2;80.5;54.3;50.5;54.2;
98034811;现役;Jordan Lotomba;Feyenoord;26;左后卫;右边前卫;右后卫、右翼卫;左后卫;后卫 (右左), 翼卫/中场 (右);45.2;54.8;64.8;62.0;70.8;52.2;54.8;63.0;
37041918;现役;Jaïro Riedewald;Sheffield United;28;后腰;左后卫;中前卫;后腰;后卫 (左), 后腰, 中场 (中);45.2;62.8;59.8;62.5;59.8;63.2;62.8;53.2;
2000067216;现役;Tammer Bany;West Brom;21;前腰;;中锋;前腰;前腰 (中), 前锋 (中);54.2;64.0;67.5;35.2;59.0;49.5;57.0;54.0;
92023402;现役;Marvin Ducksch;Birmingham;30;中锋;前腰;;中锋;前腰 (中), 前锋 (中);70.2;66.3;62.5;38.0;51.5;60.0;62.0;53.5;
2000015266;现役;Jordan Bos;Feyenoord;22;左后卫;;左翼卫;左后卫;后卫/翼卫 (左);52.0;55.2;57.7;61.8;65.0;62.8;58.2;67.5;
53151876;现役;Joshua Kitolano;Sparta Rotterdam;23;中前卫;;后腰;中前卫;后腰, 中场 (中);52.2;61.8;65.2;55.0;67.0;60.2;60.0;71.0;
27132918;现役;Anis Ben Slimane;Norwich;23;前腰;;中前卫;前腰;中场/前腰 (中);58.2;66.0;64.5;58.2;53.2;61.7;61.8;57.5;
37056187;现役;Sam Lammers;FC Twente;27;中锋;右边锋;;中锋;前腰 (右), 前锋 (中);59.3;61.0;62.0;36.5;61.5;64.5;58.2;59.5;
28121305;现役;Lorent Tolaj;Plymouth;23;中锋;;;中锋;前锋 (中);64.5;48.0;53.5;36.8;69.0;70.0;49.5;63.8;
18089265;现役;Dimitri Lavalée;SK Sturm Graz;28;中后卫;左后卫、左翼卫;;中后卫;后卫 (左中), 翼卫 (左);49.0;57.5;50.7;65.0;63.8;71.0;60.0;65.0;
653054;现役;Luka Modrić;AC Milan;39;中前卫、前腰;;后腰;中前卫;后腰, 中场/前腰 (中);68.7;92.3;85.2;59.0;57.7;55.0;85.8;77.8;多最佳位置复核：中前卫、前腰
2000223688;现役;Rayan Atikallah;AZ;18;中后卫;;;中后卫;后卫 (中);34.8;57.8;57.0;63.5;59.0;60.2;58.8;66.8;
24048099;现役;Borna Sosa;Crystal Palace;26;左边前卫;;左后卫、左翼卫;左边前卫;后卫/翼卫/中场 (左);48.5;66.5;67.2;54.8;64.5;59.2;56.5;58.2;
2000164947;现役;Riku Yamane;Yokohama F･M;21;后腰;右翼卫、中前卫;;后腰;翼卫 (右), 后腰, 中场 (中);46.8;73.8;66.5;60.8;60.2;60.7;70.0;70.0;
18083967;现役;Casper De Norre;Millwall;27;中前卫;;后腰;中前卫;后腰, 中场 (中);56.2;71.2;66.2;59.3;60.0;54.8;67.0;63.2;
43500895;现役;Mattia Zanotti;Lugano;22;右后卫;;右翼卫、右边前卫;右后卫;后卫/翼卫/中场 (右);46.2;62.0;62.5;61.8;68.2;58.0;63.5;70.0;
91167594;现役;Phil Neumann;Birmingham;27;中后卫;右后卫;;中后卫;后卫 (右中);40.5;54.8;55.2;61.2;68.5;73.8;56.2;69.8;
28109689;现役;Rhian Brewster;Derby;24;中锋;;;中锋;前锋 (中);65.3;59.0;65.8;43.5;66.8;56.2;54.8;62.0;
13136621;现役;Kelechi Iheanacho;Celtic;28;中锋;;;中锋;前锋 (中);67.5;61.2;64.5;35.8;66.2;65.2;56.0;54.0;
2000038244;现役;Ahmetcan Kaplan;N.E.C.;22;中后卫;;;中后卫;后卫 (中);37.2;53.5;48.2;66.5;60.8;68.5;62.5;71.0;
2000199278;现役;Nazjir Held;RKC Waalwijk;19;左后卫;;左翼卫;左后卫;后卫/翼卫 (左);40.2;53.8;52.8;56.0;68.0;60.0;51.8;54.0;
13200569;现役;Ibrahim Sadiq;AZ;24;左边锋;前腰;右边锋、中锋;左边锋;前腰 (右左中), 前锋 (中);61.5;54.8;62.0;37.0;72.0;53.0;50.2;57.5;
53166936;现役;Aune Heggebø;West Brom;23;中锋;;;中锋;前锋 (中);68.5;54.5;54.5;50.0;58.8;74.8;65.3;72.2;
19159362;现役;Fred;Fenerbahçe;31;前腰;中前卫;后腰;前腰;后腰, 中场/前腰 (中);57.0;66.5;70.8;60.8;62.7;58.2;61.0;60.5;
37076224;现役;Camiel Neghli;Millwall;23;前腰;左边前卫、右边前卫;中前卫、左边锋、右边锋;前腰;中场/前腰 (右左中);61.0;61.0;63.0;41.2;60.5;54.2;57.2;59.2;
23248112;现役;Mohamed Kanno;Al-Hilal;30;中前卫;;后腰;中前卫;后腰, 中场 (中);57.5;69.5;61.0;60.8;64.0;62.8;67.0;64.8;
2000181028;现役;Elijah Dijkstra;AZ;18;左翼卫;;左后卫、右后卫、右翼卫;左翼卫;后卫/翼卫 (右左);46.0;49.8;58.2;52.7;72.5;55.8;48.0;66.8;
37060947;现役;Shurandy Sambo;Sparta Rotterdam;23;右后卫;中后卫;右翼卫;右后卫;后卫 (右中), 翼卫 (右);41.5;57.2;59.0;59.0;70.0;60.8;56.8;62.5;
2000184217;现役;Joel Ndala;Sheffield Wednesday;18;左边锋;右边前卫、右边锋;左边前卫;左边锋;中场/前腰 (右左);55.2;50.8;64.2;24.5;74.8;43.5;45.0;42.7;
23439033;现役;Homam Ahmed;Leonesa;25;左翼卫;;左后卫;左翼卫;后卫/翼卫 (左);48.3;59.2;60.0;50.5;64.5;60.7;57.5;58.0;
96075512;现役;Krystian Bielik;West Brom;27;中后卫;中前卫;后腰;中后卫;后卫 (中), 后腰, 中场 (中);40.0;63.3;59.8;66.5;44.8;68.2;62.8;69.5;
2000181850;现役;Yu Hirakawa;Hull;24;前腰;;左边锋、右边锋;前腰;前腰 (右左中);52.0;65.0;69.0;41.8;69.0;41.0;56.5;52.5;
28084927;现役;Chuba Akpom;Ipswich;29;中锋;;前腰;中锋;前腰 (中), 前锋 (中);62.0;61.0;61.8;34.8;76.2;70.0;55.5;63.5;
37058361;现役;Tahith Chong;Sheffield United;25;左边锋;右边锋;前腰;左边锋;前腰 (右左中);55.2;59.2;66.5;29.5;77.5;57.7;47.5;52.2;
28058228;现役;Tyias Browning;SH Port;30;中后卫;右后卫;;中后卫;后卫 (右中);37.0;39.0;36.8;61.8;65.2;68.8;56.0;61.5;
67117360;现役;Álvaro Morata;Como;32;中锋;;;中锋;前锋 (中);69.2;70.5;68.0;46.5;61.0;67.0;65.8;73.5;
93122991;现役;Melker Widell;Swansea;22;左边锋;右边锋;中前卫、前腰;左边锋;中场 (中), 前腰 (右左中);53.0;62.5;64.5;46.8;66.5;58.0;54.0;71.0;
2000071150;现役;Stije Resink;FC Groningen;21;中前卫;;后腰、前腰;中前卫;后腰, 中场/前腰 (中);50.2;62.0;62.5;54.2;62.0;63.5;61.8;72.8;
71068795;现役;Roman Yaremchuk;Olympique Lyonnais;29;中锋;;;中锋;前锋 (中);66.0;64.5;63.0;37.0;62.2;64.5;58.2;53.5;
45111410;现役;Yuki Ohashi;Blackburn;28;中锋;前腰、左边锋;;中锋;前腰 (左中), 前锋 (中);60.2;54.2;60.5;49.5;61.0;66.2;57.2;64.8;
29076103;现役;Calum Chambers;Cardiff;30;中后卫;;后腰;中后卫;后卫 (中), 后腰;49.0;61.0;60.0;65.2;60.5;60.2;59.8;66.0;
24057535;现役;Toni Fruk;Rijeka;23;前腰;中前卫、中锋;;前腰;中场/前腰 (中), 前锋 (中);72.0;72.8;73.0;34.2;55.8;55.2;60.2;55.5;
53175544;现役;Oliver Edvardsen;Ajax;25;左边锋;右边前卫;左边前卫、右边锋;左边锋;中场/前腰 (右左);51.8;57.2;69.2;41.2;71.0;63.8;54.0;70.8;
33027508;现役;Joel Pohjanpalo;Palermo;30;中锋;;;中锋;前锋 (中);71.0;62.5;60.2;37.5;53.8;67.8;62.7;70.5;
85086702;现役;Anthony Martial;Monterrey;29;左边锋;;中锋;左边锋;前腰 (左), 前锋 (中);66.8;65.5;77.0;31.5;70.0;57.5;55.0;39.0;
26038808;现役;Musa Al-Tamari;Rennes;27;左边锋;右边前卫;右边锋;左边锋;中场 (右), 前腰 (右左);58.0;53.5;69.5;35.0;81.2;51.0;51.0;58.5;
93069729;现役;Jens Cajuste;Ipswich;25;后腰;;中前卫;后腰;后腰, 中场 (中);49.0;63.0;66.5;62.5;66.8;68.5;62.2;66.3;
37020720;现役;Joris van Overeem;sc Heerenveen;30;中前卫;前腰;后腰;中前卫;后腰, 中场/前腰 (中);44.5;67.5;62.0;55.5;58.0;61.0;65.8;67.8;
61063289;现役;Ryan Hardie;Huddersfield;27;中锋;;;中锋;前锋 (中);60.0;50.2;55.2;41.2;73.0;58.5;54.0;60.2;
2000290285;现役;Artem Stepanov;FC Utrecht;17;中锋;;;中锋;前锋 (中);57.0;48.2;58.5;33.0;64.5;70.5;41.8;53.8;
28062309;现役;Callum Robinson;Cardiff;29;前腰;;中锋;前腰;前腰 (中), 前锋 (中);61.5;62.0;63.0;46.5;61.0;57.3;60.5;60.2;
29160165;现役;Jacob Brown;Portsmouth;26;中锋;;右边锋;中锋;前腰 (右), 前锋 (中);53.0;48.0;57.5;45.5;65.0;68.2;53.2;69.8;
63028929;现役;Wesley Moraes;Peng City;28;中锋;;;中锋;前锋 (中);62.5;59.0;54.8;45.2;58.3;61.8;59.5;63.5;
19303820;现役;Lucas Rosa;Ajax;24;左后卫;左翼卫、右边前卫;右后卫、右翼卫;左后卫;后卫/翼卫 (右左), 中场 (右);45.5;55.2;60.2;63.2;67.2;60.2;55.5;63.2;
88025225;现役;Matthew Garbett;Peterborough;22;右边锋;;中前卫、前腰、右边前卫;右边锋;中场/前腰 (右中);55.2;61.8;59.2;34.5;63.8;62.0;55.2;56.8;
45096169;现役;Tetsushi Yamakawa;Kobe;27;中后卫;;;中后卫;后卫 (中);38.0;48.5;42.7;74.8;65.5;70.2;64.2;68.8;
45114005;现役;Mao Hosoya;Kashiwa;23;中锋;;;中锋;前锋 (中);64.5;64.8;67.2;45.8;81.7;66.0;62.0;70.0;
98033505;现役;Kwadwo Duah;Ludogorets;27;中锋;;;中锋;前锋 (中);65.0;51.7;62.5;31.2;77.2;61.8;51.2;49.8;
19251417;现役;Mateus Vital;SH Port;26;左边锋;后腰、中前卫、前腰、左边前卫、右边前卫、右边锋;;左边锋;后腰, 中场/前腰 (右左中);61.2;66.5;69.2;36.8;64.0;53.8;56.5;45.8;
53165677;现役;Lasse Nordås;sc Heerenveen;22;中锋;;;中锋;前锋 (中);59.2;53.8;59.0;46.0;56.5;70.2;55.0;61.0;
59006269;现役;Henrikh Mkhitaryan;Inter Milan;35;中前卫;后腰;;中前卫;后腰, 中场 (中);69.0;76.5;71.3;62.3;66.0;62.2;72.5;71.7;
45100977;现役;Yuki Kakita;Kashiwa;27;中锋;;;中锋;前锋 (中);65.5;63.2;62.8;55.2;71.0;67.8;58.2;70.5;
33062261;现役;Albion Ademi;Peng City;25;左边锋;左边前卫、右边前卫、右边锋;;左边锋;中场/前腰 (右左);58.0;57.2;64.0;39.0;69.8;56.0;54.8;56.0;
29030379;现役;Danny Ings;Sheffield United;32;中锋;;;中锋;前锋 (中);65.8;66.8;66.5;53.5;59.5;59.5;63.2;77.2;
29036189;现役;Lewis Dunk;Brighton;33;中后卫;;;中后卫;后卫 (中);40.0;66.7;54.2;77.2;57.0;69.5;74.0;74.8;
29036830;现役;Sam Morsy;Bristol City;33;后腰;;中前卫;后腰;后腰, 中场 (中);52.0;66.0;63.5;69.2;59.2;69.5;63.0;79.0;
57050464;现役;Nicolae Stanciu;DL Yingbo;31;前腰;中前卫、左边锋;;前腰;中场 (中), 前腰 (左中);69.0;76.0;71.0;45.2;52.0;55.5;68.5;59.8;
29041284;现役;Josip Iličič;Koper;36;前腰;右边锋、中锋;;前腰;前腰 (右中), 前锋 (中);67.5;76.2;76.2;30.8;49.0;53.2;58.8;51.0;
29055569;现役;James Tarkowski;Everton;32;中后卫;;;中后卫;后卫 (中);44.5;56.5;56.2;74.8;59.5;71.0;64.8;76.2;
35015916;现役;Eric Maxim Choupo-Moting;New York;35;前腰;左边锋;右边锋、中锋;前腰;前腰 (右左中), 前锋 (中);65.0;65.8;68.8;40.5;57.2;70.2;61.0;57.7;
29067784;现役;Semi Ajayi;Hull;31;中后卫;后腰;;中后卫;后卫 (中), 后腰;45.2;47.3;51.0;65.2;58.0;69.2;53.8;63.0;
29074544;现役;Tyrone Mings;Aston Villa;31;中后卫;左后卫;;中后卫;后卫 (左中);46.5;65.5;64.0;71.0;71.8;73.8;64.5;75.5;
30022142;现役;Chris Smalling;Al-Fayha;35;中后卫;;;中后卫;后卫 (中);35.5;48.5;40.2;73.5;52.8;68.5;59.2;72.5;
33029449;现役;Robin Lod;Chicago;31;前腰;左边前卫、左边锋;中前卫、右边前卫、右边锋、中锋;前腰;中场/前腰 (右左中), 前锋 (中);65.8;64.8;62.5;52.7;52.7;58.8;62.7;66.2;
34000647;现役;Olivier Giroud;LOSC;38;中锋;;;中锋;前锋 (中);75.2;63.2;63.8;50.8;49.8;78.5;70.5;83.2;
67011232;现役;Juan Mata;Melbourne Victory;36;前腰;;;前腰;前腰 (中);65.2;84.0;74.2;29.8;32.5;42.0;68.0;63.0;
34000674;现役;Sofiane Feghouli;Amanat Baghdad;35;前腰;后腰、右边锋;中前卫;前腰;后腰, 中场 (中), 前腰 (右中);61.2;74.0;64.2;37.3;37.2;46.0;66.0;56.8;
34008669;现役;Younes Belhanda;Al-Sailiya;34;前腰;中前卫;;前腰;中场/前腰 (中);67.5;79.0;75.8;43.2;46.5;62.0;68.5;59.2;
34011354;现役;Steven Nzonzi;Stoke;36;后腰;;中前卫;后腰;后腰, 中场 (中);53.2;71.2;61.0;67.0;38.2;68.2;72.2;63.0;
34012563;现役;Ivan Perišić;PSV;35;左边锋;左边前卫、右边前卫;右边锋;左边锋;中场/前腰 (右左);66.5;70.2;68.0;49.0;56.7;65.8;66.2;71.8;
23017158;现役;Ala'a Abdul Zahra;Al-Talaba;37;中锋;右边锋;前腰;中锋;前腰 (右中), 前锋 (中);72.5;52.5;64.8;30.8;45.5;63.0;58.0;51.5;
55063493;现役;Rafa;Benfica;31;左边锋;右边锋;前腰、中锋;左边锋;前腰 (右左中), 前锋 (中);64.0;69.2;86.7;37.8;75.2;49.5;57.0;50.0;
47023240;现役;Karol Mets;FC St. Pauli;31;中后卫;后腰;;中后卫;后卫 (中), 后腰;39.5;59.0;48.5;66.5;62.2;73.3;62.3;71.5;
22029370;现役;Ivaylo Chochev;Ludogorets;31;中前卫;后腰;;中前卫;后腰, 中场 (中);74.8;66.8;65.5;50.2;56.7;59.2;69.8;52.7;
35002612;现役;Martin Harnik;Dassendorf;37;中锋;;右边前卫、右边锋;中锋;中场/前腰 (右), 前锋 (中);62.8;52.7;56.5;46.5;61.0;65.2;57.8;65.0;
67103537;现役;Isco;Real Betis;32;前腰;左边前卫、右边前卫;中前卫;前腰;中场 (右左中), 前腰 (中);66.2;85.2;89.0;46.0;59.8;61.8;65.3;55.0;
35011448;现役;Thomas Müller;Vancouver;35;前腰、中锋;中前卫、右边前卫、右边锋;;中前卫;中场/前腰 (右中), 前锋 (中);67.2;72.5;60.2;57.7;59.8;70.2;72.8;81.7;多最佳位置复核：前腰、中锋
98028755;现役;Mohamed Salah;Liverpool;32;右边锋;左边锋、中锋;;右边锋;前腰 (右左), 前锋 (中);83.5;82.2;83.3;46.0;77.5;75.2;74.5;73.5;
24003746;现役;Ante Budimir;Atlético Pamplona;33;中锋;;;中锋;前锋 (中);74.2;57.5;58.8;58.5;61.5;77.5;70.5;72.2;
64005065;现役;Jasmin Kurtić;Olimpija;36;前腰;后腰;中前卫;前腰;后腰, 中场/前腰 (中);64.0;67.8;61.5;52.5;44.8;63.5;59.3;64.8;
24004082;现役;Marin Tomasov;FK Astana;37;前腰;左边前卫;左边锋、右边锋;前腰;中场 (左), 前腰 (右左中);64.2;72.0;67.8;36.2;53.0;60.2;65.0;60.2;
67140188;现役;Iván Sánchez;Sepahan FC;32;前腰;左边前卫、左边锋;右边前卫、右边锋;前腰;中场 (右左), 前腰 (右左中);56.2;69.8;72.2;42.7;65.2;47.0;56.8;58.8;
67148546;现役;Roque Mesa;Ratchaburi;35;后腰;右边前卫;中前卫;后腰;后腰, 中场 (右中);53.0;66.8;66.2;65.2;59.5;58.0;66.0;75.5;
66032157;现役;Lee Jae-Sung;1. FSV Mainz 05;32;前腰;;中前卫;前腰;中场/前腰 (中);58.0;65.8;67.5;57.5;64.8;61.8;63.0;71.0;
62092056;现役;Stefan Ristovski;Sarajevo;32;中后卫;;右后卫;中后卫;后卫 (右中);54.3;58.5;49.2;64.8;54.5;61.2;60.8;70.0;
23157979;现役;Majed Hassan;Sharjah FC;32;后腰;;中前卫;后腰;后腰, 中场 (中);50.8;65.8;56.2;57.8;49.3;61.0;63.0;66.2;
67175052;现役;Thomas Partey;Villarreal;31;后腰;;中前卫;后腰;后腰, 中场 (中);64.5;70.8;70.5;69.5;54.2;65.5;74.0;71.3;
24004434;现役;Andrej Kramarić;TSG Hoffenheim;33;前腰;中前卫、左边锋、右边锋;中锋;前腰;中场 (中), 前腰 (右左中), 前锋 (中);68.2;71.5;71.8;42.5;62.5;64.5;64.5;64.2;
19270774;现役;Diego Pituca;Nagasaki;32;后腰;;中前卫;后腰;后腰, 中场 (中);58.0;64.5;60.2;62.0;60.5;60.8;65.0;66.0;
62085786;现役;Benjamin Verbič;Levadeiakos;31;前腰;左边前卫;左边锋;前腰;中场 (左), 前腰 (左中);62.8;65.0;69.0;35.2;60.7;54.8;53.0;52.5;
66036037;现役;Jeon Min-Gwang;Pohang;32;中后卫;;;中后卫;后卫 (中);42.0;48.0;42.0;69.2;53.0;67.2;56.5;60.8;
24012760;现役;Marko Livaja;Hajduk;31;前腰;左边锋;中锋;前腰;前腰 (左中), 前锋 (中);68.0;68.2;70.0;31.5;54.0;67.2;60.2;49.5;
62056890;现役;Aleksandar Paločević;Seoul;31;前腰;中前卫、左边锋、右边锋;;前腰;中场 (中), 前腰 (右左中);54.7;66.8;65.0;53.5;61.0;60.5;63.5;63.2;
55032265;现役;Eric Dier;Monaco;31;中后卫;后腰;;中后卫;后卫 (中), 后腰;47.5;62.8;56.2;69.2;51.5;76.8;64.2;80.0;
35017438;现役;Mario Götze;Eintracht Frankfurt;32;前腰;左边锋、右边锋;中前卫;前腰;中场 (中), 前腰 (右左中);57.0;79.0;75.2;54.2;56.2;57.8;67.8;62.5;
55022472;现役;João Carlos Teixeira;SH Shenhua;32;前腰;中前卫、左边前卫;左边锋;前腰;中场/前腰 (左中);59.3;75.2;73.0;43.0;57.8;49.0;62.7;55.8;
55013032;现役;Danilo Pereira;Al-Ittihad;33;中后卫;后腰;;中后卫;后卫 (中), 后腰;50.2;60.5;52.8;75.5;53.3;72.2;71.2;75.2;
98015432;现役;Berat Djimsiti;Bergamo;31;中后卫;;;中后卫;后卫 (中);39.2;55.0;48.0;77.0;59.2;77.0;65.8;71.8;
36035173;现役;Petros Mantalos;AEK;33;前腰;后腰、左边锋;中前卫;前腰;后腰, 中场 (中), 前腰 (左中);56.8;74.8;69.8;45.0;49.8;50.8;64.0;66.8;
98007212;现役;Fabian Schär;Newcastle;33;中后卫;;;中后卫;后卫 (中);59.2;72.2;61.8;77.2;57.8;67.8;70.8;67.0;
19099575;现役;Danilo;Flamengo;33;中后卫;左后卫;右后卫;中后卫;后卫 (右左中);53.3;65.5;60.2;73.2;57.8;63.0;70.2;74.0;
98006034;现役;Remo Freuler;Bologna;32;后腰;;中前卫;后腰;后腰, 中场 (中);61.2;70.0;65.2;69.0;62.0;66.0;75.0;77.2;
19086339;现役;Wellington Silva;CD Rongcheng;32;左边锋;左边前卫、右边前卫、右边锋、中锋;;左边锋;中场/前腰 (右左), 前锋 (中);56.5;61.5;73.0;40.5;70.8;49.0;58.5;58.8;
55012998;现役;Ivo Pinto;Fortuna Sittard;35;右后卫;右翼卫;;右后卫;后卫/翼卫 (右);42.2;59.5;60.5;55.0;67.2;66.5;61.8;73.8;
24021175;现役;Dario Župarić;Hapoel Haifa;32;中后卫;;;中后卫;后卫 (中);41.2;52.7;49.5;67.5;56.5;70.5;56.3;71.5;
19068857;现役;Roberto Firmino;Al-Sadd;33;前腰;;中锋;前腰;前腰 (中), 前锋 (中);64.8;74.0;78.5;55.0;57.7;65.2;67.8;68.8;
66029295;现役;Kwon Kyung Won;Anyang;32;中后卫;;;中后卫;后卫 (中);47.0;51.8;45.8;61.7;53.3;69.0;58.8;64.0;
19067093;现役;Alex Sandro;Flamengo;33;左后卫、左翼卫;中后卫;;中后卫;后卫 (左中), 翼卫 (左);53.5;67.5;68.2;71.5;59.3;67.5;68.5;69.0;多最佳位置复核：左后卫、左翼卫
62013805;现役;Nemanja Gudelj;Sevilla;33;中后卫;中前卫;后腰;中后卫;后卫 (中), 后腰, 中场 (中);56.0;59.0;56.5;67.5;65.5;70.0;62.8;77.5;
55012106;现役;William Carvalho;Pachuca;32;中前卫;后腰;;中前卫;中场 (中);52.5;75.8;72.5;69.8;49.2;67.2;76.2;59.0;仅CM修正：William Carvalho现实主职偏后腰
19044710;现役;Douglas Costa;Chievo;34;前腰;;左边锋、右边锋;前腰;前腰 (右左中);59.2;72.5;85.5;28.0;68.5;44.5;55.2;43.5;
19024412;现役;Neymar;Santos;32;前腰、左边锋;中锋;;前腰;前腰 (左中), 前锋 (中);78.2;83.8;89.8;31.8;54.5;46.5;66.5;51.5;多最佳位置复核：前腰、左边锋
55004194;现役;Miguel Vítor;Hapoel Be'er-Sheva;35;中后卫;;;中后卫;后卫 (中);45.8;53.0;42.0;71.5;38.0;62.5;68.5;75.8;
98003827;现役;Xherdan Shaqiri;Basel;33;前腰;左边锋、右边锋;;前腰;前腰 (右左中);69.8;79.5;80.0;40.5;56.5;55.5;68.0;49.8;
62000307;现役;Nemanja Matić;Sassuolo;36;后腰;;中前卫;后腰;后腰, 中场 (中);44.0;72.0;63.8;73.0;46.5;70.2;70.5;71.5;
61041668;现役;Jackson Irvine;FC St. Pauli;31;后腰;;中前卫;后腰;后腰, 中场 (中);57.3;57.8;54.8;65.0;59.8;75.8;64.2;83.5;
