Unique ID;名字;球员类型;俱乐部;联赛;年龄;原价格池;新选秀池;是否保留;筛选分;最佳位置;第二位置;其他位置;基础价格参考;八维均值
77012161;Luis Advíncula;现役;Alianza;秘鲁甲;34;基础池;;否;25.73;右后卫;右边前卫、右边锋;右翼卫;16.2;60.7
28062309;Callum Robinson;现役;Cardiff;英甲;29;轮换池;;否;25.71;前腰;;中锋;18.3;58.0
2000137635;Ashley Phillips;现役;Stoke;英冠;19;基础池;;否;25.71;中后卫;;;16.8;57.6
2000257207;Thijs Kraaijeveld;现役;Feyenoord;荷甲;17;基础池;;否;25.60;中后卫;;后腰、中前卫;7.1;54.1
2000387880;Sami Bouhoudane;现役;PSV;荷甲;17;基础池;;否;25.59;中锋;;;7.2;53.3
95076451;Stav Lemkin;现役;FC Twente;荷甲;21;基础池;;否;25.58;中后卫;;;15.8;56.5
2000064254;Ryoya Morishita;现役;Blackburn;英冠;27;基础池;;否;25.46;左边锋;;中前卫、前腰、右边锋;16.7;56.4
13200569;Ibrahim Sadiq;现役;AZ;荷甲;24;基础池;;否;25.45;左边锋;前腰;右边锋、中锋;15.7;56.3
72056133;Daryl Dike;现役;West Brom;英冠;24;基础池;;否;25.44;中锋;;;16.4;58.7
52039620;Roberto Lopes;现役;Shamrock Rovers;爱超;32;基础池;;否;25.41;中后卫;;;16.7;57.6
61069532;Harry Souttar;现役;Leicester;英冠;26;基础池;;否;25.37;中后卫;;;16.6;56.5
24060905;Ivor Pandur;现役;Hull;英冠;24;基础池;;否;25.30;门将;;;16.2;59.2
2000056845;James Beadle;现役;Birmingham;英冠;20;基础池;;否;25.28;门将;;;15.9;61.5
2000298714;Callum Olusesi;现役;Tottenham Hotspur;英超;17;基础池;;否;25.19;前腰;;后腰、中前卫;8.6;54.9
2000406116;Jocelin Ta Bi;现役;Sunderland;英超;19;基础池;;否;25.14;左边锋;前腰、中锋;右边锋;9.0;51.1
28128172;Daniel Jebbison;现役;Preston;英冠;21;基础池;;否;24.95;中锋;;;16.2;56.2
28121305;Lorent Tolaj;现役;Plymouth;英甲;23;基础池;;否;24.92;中锋;;;17.9;58.5
2000095662;Thijmen Blokzijl;现役;FC Groningen;荷甲;19;基础池;;否;24.92;中后卫;;后腰;15.1;56.8
2000181850;Yu Hirakawa;现役;Hull;英冠;24;基础池;;否;24.91;前腰;;左边锋、右边锋;16.5;53.4
2000268723;Christ Makosso;现役;Oxford United;英冠;20;基础池;;否;24.88;中后卫;;;16.0;57.3
29058892;Danny Ward;现役;Wrexham;英冠;31;基础池;;否;24.86;门将;;;14.7;56.8
37075765;Milan van Ewijk;现役;Coventry;英冠;24;基础池;;否;24.79;右翼卫;右边前卫、右边锋;右后卫;16.0;56.6
2000251820;Jonah Kusi-Asare;现役;Fulham;英超;17;基础池;;否;24.77;中锋;;;8.3;53.9
2000220942;Kasper Boogaard;现役;AZ;荷甲;18;基础池;;否;24.73;中前卫;;后腰;14.7;58.6
28098307;Elijah Adebayo;现役;Luton;英甲;27;基础池;;否;24.72;中锋;;;17.5;60.2
91175809;Kai Wagner;现役;Birmingham;英冠;27;基础池;;否;24.66;左后卫;左翼卫、左边前卫;;15.7;58.0
37060947;Shurandy Sambo;现役;Sparta Rotterdam;荷甲;23;基础池;;否;24.61;右后卫;中后卫;右翼卫;14.7;57.6
2000105658;Cam Bragg;现役;Southampton;英冠;19;基础池;;否;24.52;中前卫;;后腰;15.6;57.7
61085725;Josh Edwards;现役;Charlton;英冠;24;基础池;;否;24.47;左后卫;;左翼卫;15.3;59.8
24039513;Marko Pjaca;现役;FC Twente;荷甲;29;基础池;;否;24.44;左边锋;中锋;前腰、右边锋;14.4;54.9
53126892;Tobias Lauritsen;现役;Sparta Rotterdam;荷甲;27;基础池;;否;24.40;中锋;;;14.2;60.0
2000054508;Jaden Slory;现役;Go Ahead Eagles;荷甲;19;基础池;;否;24.35;左边锋;;右边锋;15.0;52.9
2000086849;Younes Taha;现役;FC Groningen;荷甲;22;基础池;;否;24.29;右边锋;中前卫;前腰;14.6;55.8
28127121;Lewis Dobbin;现役;Preston;英冠;22;基础池;;否;24.28;右边锋;前腰、中锋;;15.8;54.0
37071199;Sontje Hansen;现役;Middlesbrough;英冠;22;基础池;;否;24.27;左边锋;;前腰、右边锋、中锋;15.8;53.9
53165677;Lasse Nordås;现役;sc Heerenveen;荷甲;22;基础池;;否;24.22;中锋;;;14.1;59.3
93122428;Oliver Dovin;现役;Coventry;英冠;22;基础池;;否;24.19;门将;;;15.3;57.4
53151874;Mathias Kjølø;现役;FC Twente;荷甲;23;基础池;;否;24.15;前腰;;后腰、中前卫;14.3;57.1
29159400;Ben Brereton Díaz;现役;Derby;英冠;25;基础池;;否;23.98;中锋;右边锋;左边锋;15.1;57.4
37076224;Camiel Neghli;现役;Millwall;英冠;23;基础池;;否;23.75;前腰;左边前卫、右边前卫;中前卫、左边锋、右边锋;15.1;55.4
33062261;Albion Ademi;现役;Peng City;中超;25;基础池;;否;23.58;左边锋;左边前卫、右边前卫、右边锋;;16.9;55.7
13196665;Issa Kaboré;现役;Wrexham;英冠;23;基础池;;否;23.55;左翼卫;;右后卫、右翼卫;14.5;58.7
2000067216;Tammer Bany;现役;West Brom;英冠;21;基础池;;否;22.99;前腰;;中锋;14.5;54.1
63028929;Wesley Moraes;现役;Peng City;中超;28;基础池;;否;22.95;中锋;;;15.7;60.4
2000280572;Joachim Kayi Sanda;现役;Southampton;英冠;18;基础池;;否;22.95;中后卫;;;14.2;56.3
2000015270;Mohamed Touré;现役;Norwich;英冠;20;基础池;;否;22.55;左边锋;前腰、右边锋;中锋;14.0;54.6
2000041123;Amourricho van Axel Dongen;现役;sc Heerenveen;荷甲;20;基础池;;否;22.54;左边锋;;左边前卫;13.1;53.7
2000083123;Eom Ji-Sung;现役;Swansea;英冠;22;基础池;;否;22.33;左边锋;右边前卫;右边锋;13.7;55.3
2000022026;Max Johnston;现役;Derby;英冠;21;基础池;;否;21.79;右后卫;中前卫、右边前卫;右翼卫;12.8;58.3
2000179623;Dies Janse;现役;FC Groningen;荷甲;19;基础池;;否;21.77;中后卫;左后卫;;11.8;58.1
61063289;Ryan Hardie;现役;Huddersfield;英甲;27;基础池;;否;21.76;中锋;;;15.0;56.4
2000325860;Divine Mukasa;现役;Leicester;英冠;17;基础池;;否;21.45;前腰;;中前卫;13.1;52.9
2000232595;Patrick Agyemang;现役;Derby;英冠;24;基础池;;否;21.40;中锋;;;12.7;55.8
27161401;Elias Jelert;现役;Southampton;英冠;21;基础池;;否;21.18;左翼卫;左后卫、右后卫;右翼卫;12.6;54.9
29233150;Ibane Bowat;现役;Portsmouth;英冠;22;基础池;;否;20.85;中后卫;;;12.2;55.4
2000099950;Pierce Charles;现役;Sheffield Wednesday;英冠;19;基础池;;否;20.78;门将;;;12.1;55.7
28058228;Tyias Browning;现役;SH Port;中超;30;基础池;;否;20.77;中后卫;右后卫;;13.2;55.6
29160165;Jacob Brown;现役;Portsmouth;英冠;26;基础池;;否;20.77;中锋;;右边锋;11.8;58.1
88025225;Matthew Garbett;现役;Peterborough;英甲;22;基础池;;否;19.64;右边锋;;中前卫、前腰、右边前卫;12.8;57.0
2000290285;Artem Stepanov;现役;FC Utrecht;荷甲;17;基础池;;否;19.63;中锋;;;9.9;56.1
2000142236;Romain Esse;现役;Coventry;英冠;19;基础池;;否;19.29;左边锋;前腰;左边前卫、右边前卫、右边锋;11.0;52.4
2000181028;Elijah Dijkstra;现役;AZ;荷甲;18;基础池;;否;19.16;左翼卫;;左后卫、右后卫、右翼卫;9.5;55.5
2000191802;Lewis Koumas;现役;Hull;英冠;19;基础池;;否;18.89;左边锋;右边锋、中锋;前腰;10.7;51.6
29177374;Alfie Doughty;现役;Millwall;英冠;25;基础池;;否;18.72;左边锋;右翼卫、后腰、中前卫;左后卫、左翼卫、左边前卫、右边锋;10.3;53.5
23439033;Homam Ahmed;现役;Leonesa;西乙;25;基础池;;否;18.33;左翼卫;;左后卫;11.4;57.8
29162985;Brandon Thomas-Asante;现役;Coventry;英冠;26;基础池;;否;18.27;中锋;右边锋;左边锋;9.7;54.8
2000168143;Ali Ahmed;现役;Norwich;英冠;24;基础池;;否;17.88;左边锋;;左翼卫、右翼卫、左边前卫、右边前卫、右边锋;9.6;52.3
2000184217;Joel Ndala;现役;Sheffield Wednesday;英冠;18;基础池;;否;17.78;左边锋;右边前卫、右边锋;左边前卫;9.9;49.0
2000048047;Owen Goodman;现役;Barnsley;英甲;21;基础池;;否;16.22;门将;;;9.1;59.3
2000093091;Nestory Irankunda;现役;Watford;英冠;18;基础池;;否;16.21;左边锋;左边前卫;右边前卫、右边锋;8.4;48.4
2000087605;Will Alves;现役;Huddersfield;英甲;19;基础池;;否;15.87;左边锋;中前卫、右边锋;前腰;9.9;49.7
2000199278;Nazjir Held;现役;RKC Waalwijk;荷乙;19;基础池;;否;15.10;左后卫;;左翼卫;8.5;55.0
2000198728;Kadan Young;现役;Reading;英甲;19;基础池;;否;14.95;左边锋;右边前卫;右边锋;8.7;52.1
29218499;Ali Al-Hamadi;现役;Luton;英甲;22;基础池;;否;14.51;左边锋;右边锋;中锋;8.0;54.2
2000261216;Bade Aluko;现役;Leicester;英冠;18;基础池;;否;12.05;中后卫;左翼卫、右翼卫;左后卫、右后卫;3.9;51.2
